name	command	threads	rep	mode	real	user	sys
1000g_chr22_full_genotypes	view_bcf	4	4	baseline	24.620000	26.730000	2.620000
1000g_chr22_full_genotypes	view_bcf	4	5	baseline	24.590000	26.680000	2.640000
1000g_chr22_full_genotypes	view_bcf	4	5	plan	11.480000	11.220000	2.140000
1000g_chr22_full_genotypes	view_keep2_bcf	0	1	baseline	27.140000	26.740000	0.150000
1000g_chr22_full_genotypes	view_keep2_bcf	0	1	plan	10.430000	10.200000	0.080000
1000g_chr22_full_genotypes	view_keep2_bcf	0	2	plan	10.490000	10.220000	0.100000
1000g_chr22_full_genotypes	view_keep2_bcf	0	2	baseline	27.040000	26.660000	0.160000
1000g_chr22_full_genotypes	view_keep2_bcf	0	3	baseline	26.980000	26.570000	0.150000
1000g_chr22_full_genotypes	view_keep2_bcf	0	3	plan	10.760000	10.500000	0.090000
1000g_chr22_full_genotypes	view_keep2_bcf	0	4	plan	10.490000	10.210000	0.100000
1000g_chr22_full_genotypes	view_keep2_bcf	0	4	baseline	27.040000	26.640000	0.160000
1000g_chr22_full_genotypes	view_keep2_bcf	0	5	baseline	27.180000	26.790000	0.140000
1000g_chr22_full_genotypes	view_keep2_bcf	0	5	plan	10.440000	10.170000	0.090000
1000g_chr22_full_genotypes	view_keep2_bcf	2	1	baseline	25.060000	26.930000	1.230000
1000g_chr22_full_genotypes	view_keep2_bcf	2	1	plan	8.710000	10.600000	1.120000
1000g_chr22_full_genotypes	view_keep2_bcf	2	2	plan	8.910000	10.830000	1.060000
1000g_chr22_full_genotypes	view_keep2_bcf	2	2	baseline	25.180000	27.080000	1.230000
1000g_chr22_full_genotypes	view_keep2_bcf	2	3	baseline	25.180000	27.070000	1.230000
1000g_chr22_full_genotypes	view_keep2_bcf	2	3	plan	8.900000	10.820000	1.120000
1000g_chr22_full_genotypes	view_keep2_bcf	2	4	plan	8.950000	10.890000	1.070000
1000g_chr22_full_genotypes	view_keep2_bcf	2	4	baseline	25.130000	27.010000	1.210000
1000g_chr22_full_genotypes	view_keep2_bcf	2	5	baseline	25.110000	26.990000	1.270000
1000g_chr22_full_genotypes	view_keep2_bcf	2	5	plan	8.780000	10.700000	1.080000
1000g_chr22_full_genotypes	view_keep2_bcf	4	1	baseline	25.140000	27.050000	1.280000
1000g_chr22_full_genotypes	view_keep2_bcf	4	1	plan	8.820000	10.740000	1.090000
1000g_chr22_full_genotypes	view_keep2_bcf	4	2	plan	8.710000	10.650000	1.070000
1000g_chr22_full_genotypes	view_keep2_bcf	4	2	baseline	25.190000	27.100000	1.220000
1000g_chr22_full_genotypes	view_keep2_bcf	4	3	baseline	25.180000	27.070000	1.230000
1000g_chr22_full_genotypes	view_keep2_bcf	4	3	plan	8.800000	10.740000	1.070000
1000g_chr22_full_genotypes	view_keep2_bcf	4	4	plan	8.690000	10.610000	1.070000
1000g_chr22_full_genotypes	view_keep2_bcf	4	4	baseline	25.150000	27.070000	1.210000
1000g_chr22_full_genotypes	view_keep2_bcf	4	5	baseline	24.990000	26.880000	1.220000
1000g_chr22_full_genotypes	view_keep2_bcf	4	5	plan	8.650000	10.570000	1.070000
1000g_chr22_full_genotypes	view_sites_bcf	0	1	baseline	26.250000	25.890000	0.150000
1000g_chr22_full_genotypes	view_sites_bcf	0	1	plan	10.160000	9.920000	0.090000
1000g_chr22_full_genotypes	view_sites_bcf	0	2	plan	9.870000	9.620000	0.090000
1000g_chr22_full_genotypes	view_sites_bcf	0	2	baseline	26.170000	25.800000	0.160000
1000g_chr22_full_genotypes	view_sites_bcf	0	3	baseline	26.270000	25.910000	0.130000
1000g_chr22_full_genotypes	view_sites_bcf	0	3	plan	9.930000	9.640000	0.090000
1000g_chr22_full_genotypes	view_sites_bcf	0	4	plan	10.080000	9.700000	0.120000
1000g_chr22_full_genotypes	view_sites_bcf	0	4	baseline	26.350000	25.930000	0.140000
1000g_chr22_full_genotypes	view_sites_bcf	0	5	baseline	26.270000	25.940000	0.150000
1000g_chr22_full_genotypes	view_sites_bcf	0	5	plan	9.880000	9.640000	0.090000
1000g_chr22_full_genotypes	view_sites_bcf	2	1	baseline	24.390000	26.310000	1.210000
1000g_chr22_full_genotypes	view_sites_bcf	2	1	plan	8.120000	10.050000	1.080000
1000g_chr22_full_genotypes	view_sites_bcf	2	2	plan	8.410000	10.330000	1.070000
1000g_chr22_full_genotypes	view_sites_bcf	2	2	baseline	24.320000	26.220000	1.190000
1000g_chr22_full_genotypes	view_sites_bcf	2	3	baseline	24.410000	26.330000	1.210000
1000g_chr22_full_genotypes	view_sites_bcf	2	3	plan	8.340000	10.310000	1.140000
1000g_chr22_full_genotypes	view_sites_bcf	2	4	plan	8.220000	10.140000	1.080000
1000g_chr22_full_genotypes	view_sites_bcf	2	4	baseline	24.500000	26.420000	1.190000
1000g_chr22_full_genotypes	view_sites_bcf	2	5	baseline	24.540000	26.450000	1.210000
1000g_chr22_full_genotypes	view_sites_bcf	2	5	plan	8.460000	10.390000	1.070000
1000g_chr22_full_genotypes	view_sites_bcf	4	1	baseline	24.450000	26.820000	1.100000
1000g_chr22_full_genotypes	view_sites_bcf	4	1	plan	8.290000	10.210000	1.060000
1000g_chr22_full_genotypes	view_sites_bcf	4	2	plan	8.340000	10.240000	1.040000
1000g_chr22_full_genotypes	view_sites_bcf	4	2	baseline	24.580000	26.570000	1.350000
1000g_chr22_full_genotypes	view_sites_bcf	4	3	baseline	24.420000	26.310000	1.150000
1000g_chr22_full_genotypes	view_sites_bcf	4	3	plan	8.180000	10.080000	1.120000
1000g_chr22_full_genotypes	view_sites_bcf	4	4	plan	8.280000	10.190000	1.020000
1000g_chr22_full_genotypes	view_sites_bcf	4	4	baseline	24.300000	26.170000	1.150000
1000g_chr22_full_genotypes	view_sites_bcf	4	5	baseline	24.340000	26.180000	1.160000
1000g_chr22_full_genotypes	view_sites_bcf	4	5	plan	8.120000	10.030000	1.070000
1000g_chr22_full_genotypes	query_sites	0	1	baseline	2.510000	2.450000	0.040000
1000g_chr22_full_genotypes	query_sites	0	1	plan	2.520000	2.460000	0.050000
1000g_chr22_full_genotypes	query_sites	0	2	plan	2.510000	2.450000	0.050000
1000g_chr22_full_genotypes	query_sites	0	2	baseline	2.560000	2.460000	0.050000
1000g_chr22_full_genotypes	query_sites	0	3	baseline	2.560000	2.500000	0.040000
1000g_chr22_full_genotypes	query_sites	0	3	plan	2.550000	2.480000	0.040000
1000g_chr22_full_genotypes	query_sites	0	4	plan	2.510000	2.440000	0.050000
1000g_chr22_full_genotypes	query_sites	0	4	baseline	2.550000	2.470000	0.050000
1000g_chr22_full_genotypes	query_sites	0	5	baseline	2.530000	2.450000	0.050000
1000g_chr22_full_genotypes	query_sites	0	5	plan	2.530000	2.450000	0.050000
1000g_chr22_full_genotypes	query_gt_keep2	0	1	baseline	5.860000	5.720000	0.060000
1000g_chr22_full_genotypes	query_gt_keep2	0	1	plan	3.030000	2.890000	0.050000
1000g_chr22_full_genotypes	query_gt_keep2	0	2	plan	2.980000	2.890000	0.050000
1000g_chr22_full_genotypes	query_gt_keep2	0	2	baseline	5.790000	5.690000	0.060000
1000g_chr22_full_genotypes	query_gt_keep2	0	3	baseline	5.820000	5.690000	0.060000
1000g_chr22_full_genotypes	query_gt_keep2	0	3	plan	3.040000	2.880000	0.050000
1000g_chr22_full_genotypes	query_gt_keep2	0	4	plan	2.980000	2.920000	0.040000
1000g_chr22_full_genotypes	query_gt_keep2	0	4	baseline	5.930000	5.850000	0.050000
1000g_chr22_full_genotypes	query_gt_keep2	0	5	baseline	5.780000	5.690000	0.060000
1000g_chr22_full_genotypes	query_gt_keep2	0	5	plan	2.960000	2.860000	0.050000
1000g_chr22_full_genotypes	query_gt_all	0	1	baseline	58.670000	57.070000	1.370000
1000g_chr22_full_genotypes	query_gt_all	0	1	plan	42.670000	41.210000	1.300000
1000g_chr22_full_genotypes	query_gt_all	0	2	plan	42.120000	40.710000	1.240000
1000g_chr22_full_genotypes	query_gt_all	0	2	baseline	59.230000	57.600000	1.460000
1000g_chr22_full_genotypes	query_gt_all	0	3	baseline	58.790000	57.190000	1.390000
1000g_chr22_full_genotypes	query_gt_all	0	3	plan	42.550000	41.030000	1.320000
1000g_chr22_full_genotypes	query_gt_all	0	4	plan	42.600000	41.090000	1.340000
1000g_chr22_full_genotypes	query_gt_all	0	4	baseline	58.610000	57.070000	1.320000
1000g_chr22_full_genotypes	query_gt_all	0	5	baseline	58.800000	57.220000	1.390000
1000g_chr22_full_genotypes	query_gt_all	0	5	plan	42.040000	40.650000	1.190000
1000g_chr22_full_genotypes	stats	0	1	baseline	2.970000	2.870000	0.050000
1000g_chr22_full_genotypes	stats	0	1	plan	2.960000	2.860000	0.050000
1000g_chr22_full_genotypes	stats	0	2	plan	2.970000	2.880000	0.050000
1000g_chr22_full_genotypes	stats	0	2	baseline	2.950000	2.870000	0.050000
1000g_chr22_full_genotypes	stats	0	3	baseline	3.000000	2.910000	0.050000
1000g_chr22_full_genotypes	stats	0	3	plan	2.960000	2.880000	0.050000
1000g_chr22_full_genotypes	stats	0	4	plan	2.980000	2.870000	0.050000
1000g_chr22_full_genotypes	stats	0	4	baseline	2.930000	2.860000	0.040000
1000g_chr22_full_genotypes	stats	0	5	baseline	3.000000	2.870000	0.050000
1000g_chr22_full_genotypes	stats	0	5	plan	2.980000	2.870000	0.040000
1000g_chr22_full_genotypes	filter_gt_keep2	0	1	baseline	49.070000	48.540000	0.250000
1000g_chr22_full_genotypes	filter_gt_keep2	0	1	plan	32.770000	32.280000	0.190000
1000g_chr22_full_genotypes	filter_gt_keep2	0	2	plan	32.410000	31.960000	0.200000
1000g_chr22_full_genotypes	filter_gt_keep2	0	2	baseline	49.520000	48.950000	0.240000
1000g_chr22_full_genotypes	filter_gt_keep2	0	3	baseline	49.330000	48.820000	0.250000
1000g_chr22_full_genotypes	filter_gt_keep2	0	3	plan	33.660000	32.730000	0.350000
1000g_chr22_full_genotypes	filter_gt_keep2	0	4	plan	32.880000	32.330000	0.310000
1000g_chr22_full_genotypes	filter_gt_keep2	0	4	baseline	49.330000	48.660000	0.350000
1000g_chr22_full_genotypes	filter_gt_keep2	0	5	baseline	49.630000	48.940000	0.360000
1000g_chr22_full_genotypes	filter_gt_keep2	0	5	plan	33.330000	32.800000	0.260000
1000g_chr22_full_genotypes	filter_gt_keep2	2	1	baseline	47.540000	49.210000	1.400000
1000g_chr22_full_genotypes	filter_gt_keep2	2	1	plan	31.270000	32.990000	1.240000
1000g_chr22_full_genotypes	filter_gt_keep2	2	2	plan	31.440000	33.250000	1.360000
1000g_chr22_full_genotypes	filter_gt_keep2	2	2	baseline	47.850000	49.520000	1.580000
1000g_chr22_full_genotypes	filter_gt_keep2	2	3	baseline	49.190000	49.700000	1.570000
1000g_chr22_full_genotypes	filter_gt_keep2	2	3	plan	31.310000	32.950000	1.420000
1000g_chr22_full_genotypes	filter_gt_keep2	2	4	plan	31.580000	33.240000	1.440000
1000g_chr22_full_genotypes	filter_gt_keep2	2	4	baseline	47.910000	49.390000	1.650000
1000g_chr22_full_genotypes	filter_gt_keep2	2	5	baseline	48.170000	49.760000	1.600000
1000g_chr22_full_genotypes	filter_gt_keep2	2	5	plan	31.450000	33.150000	1.490000
1000g_chr22_full_genotypes	filter_gt_keep2	4	1	baseline	47.910000	49.500000	1.520000
1000g_chr22_full_genotypes	filter_gt_keep2	4	1	plan	31.310000	32.950000	1.460000
1000g_chr22_full_genotypes	filter_gt_keep2	4	2	plan	31.590000	33.270000	1.420000
1000g_chr22_full_genotypes	filter_gt_keep2	4	2	baseline	48.190000	49.750000	1.550000
1000g_chr22_full_genotypes	filter_gt_keep2	4	3	baseline	48.930000	50.410000	1.560000
1000g_chr22_full_genotypes	filter_gt_keep2	4	3	plan	34.260000	35.130000	1.680000
1000g_chr22_full_genotypes	filter_gt_keep2	4	4	plan	40.910000	41.330000	2.230000
1000g_chr22_full_genotypes	filter_gt_keep2	4	4	baseline	52.760000	53.890000	1.850000
1000g_chr22_full_genotypes	filter_gt_keep2	4	5	baseline	52.130000	53.510000	1.750000
1000g_chr22_full_genotypes	filter_gt_keep2	4	5	plan	31.720000	33.260000	1.550000
